Patient ID: 47, Timestamp: 1712831518277, Label: ECG, Data: -0.4786703992763288
Patient ID: 54, Timestamp: 1712831519272, Label: ECG, Data: 0.2945127205849397
Patient ID: 28, Timestamp: 1712831519276, Label: ECG, Data: 0.7679582133767117
Patient ID: 47, Timestamp: 1712831519285, Label: ECG, Data: 0.7632951880543992
Patient ID: 88, Timestamp: 1712831519288, Label: ECG, Data: 0.38505859045352636
Patient ID: 19, Timestamp: 1712831519289, Label: ECG, Data: 0.2605719632186408
Patient ID: 56, Timestamp: 1712831519291, Label: ECG, Data: 0.40579223273057
Patient ID: 100, Timestamp: 1712831519299, Label: ECG, Data: -0.5445448979685474
Patient ID: 74, Timestamp: 1712831519259, Label: ECG, Data: -0.2317625786915884
Patient ID: 4, Timestamp: 1712831519352, Label: ECG, Data: 0.07091568832982795
Patient ID: 91, Timestamp: 1712831519346, Label: ECG, Data: 0.20606998365271487
Patient ID: 11, Timestamp: 1712831519357, Label: ECG, Data: 0.2671070010999256
Patient ID: 93, Timestamp: 1712831519357, Label: ECG, Data: -0.06593223703391454
Patient ID: 7, Timestamp: 1712831519360, Label: ECG, Data: 0.1264904413061707
Patient ID: 58, Timestamp: 1712831519360, Label: ECG, Data: -0.6127690282202152
Patient ID: 17, Timestamp: 1712831519362, Label: ECG, Data: -0.5060393563270636
Patient ID: 71, Timestamp: 1712831519357, Label: ECG, Data: -0.11665694447000416
Patient ID: 99, Timestamp: 1712831519358, Label: ECG, Data: -0.3607527416246204
Patient ID: 67, Timestamp: 1712831519369, Label: ECG, Data: 0.5168978338105498
Patient ID: 50, Timestamp: 1712831519364, Label: ECG, Data: 0.26218015088578467
Patient ID: 57, Timestamp: 1712831519371, Label: ECG, Data: -0.4032254487588854
Patient ID: 59, Timestamp: 1712831519375, Label: ECG, Data: 0.2621547883245589
Patient ID: 68, Timestamp: 1712831519377, Label: ECG, Data: 0.7815422038988257
Patient ID: 30, Timestamp: 1712831519383, Label: ECG, Data: -0.32119143323115606
Patient ID: 1, Timestamp: 1712831519384, Label: ECG, Data: -0.3930931915450704
Patient ID: 85, Timestamp: 1712831519386, Label: ECG, Data: 0.4325623644605594
Patient ID: 37, Timestamp: 1712831519391, Label: ECG, Data: 0.025143838758720394
Patient ID: 6, Timestamp: 1712831519409, Label: ECG, Data: 0.13270107892249947
Patient ID: 21, Timestamp: 1712831519408, Label: ECG, Data: 0.29478416833975024
Patient ID: 29, Timestamp: 1712831519424, Label: ECG, Data: -0.39251936191304077
Patient ID: 97, Timestamp: 1712831519424, Label: ECG, Data: -0.4837382013019367
Patient ID: 55, Timestamp: 1712831519412, Label: ECG, Data: 0.2739225618189768
Patient ID: 92, Timestamp: 1712831519417, Label: ECG, Data: 0.26651755279816935
Patient ID: 12, Timestamp: 1712831519421, Label: ECG, Data: -0.4796828118005487
Patient ID: 27, Timestamp: 1712831519426, Label: ECG, Data: -0.5817510961103636
Patient ID: 35, Timestamp: 1712831519417, Label: ECG, Data: 0.765753912415586
Patient ID: 8, Timestamp: 1712831519428, Label: ECG, Data: 0.32339341838751917
Patient ID: 69, Timestamp: 1712831519422, Label: ECG, Data: 0.24705817804178565
Patient ID: 48, Timestamp: 1712831519423, Label: ECG, Data: -0.151259425696098
Patient ID: 89, Timestamp: 1712831519420, Label: ECG, Data: -0.5277996560654253
Patient ID: 24, Timestamp: 1712831519416, Label: ECG, Data: -0.5018764607685062
Patient ID: 22, Timestamp: 1712831520253, Label: ECG, Data: -0.5077201985955103
Patient ID: 14, Timestamp: 1712831520253, Label: ECG, Data: 0.3155282660031217
Patient ID: 51, Timestamp: 1712831520254, Label: ECG, Data: -0.19881922444889988
Patient ID: 32, Timestamp: 1712831520253, Label: ECG, Data: -0.02351263461073659
Patient ID: 74, Timestamp: 1712831520256, Label: ECG, Data: 0.3909212192132283
Patient ID: 95, Timestamp: 1712831520259, Label: ECG, Data: -0.6011158529284483
Patient ID: 79, Timestamp: 1712831520263, Label: ECG, Data: -0.3472826034245878
Patient ID: 26, Timestamp: 1712831520264, Label: ECG, Data: -0.5308804473485147
Patient ID: 54, Timestamp: 1712831520283, Label: ECG, Data: 0.1902812360882915
Patient ID: 47, Timestamp: 1712831520283, Label: ECG, Data: -0.5239781524933915
Patient ID: 28, Timestamp: 1712831520283, Label: ECG, Data: -0.1597650658098191
Patient ID: 38, Timestamp: 1712831520283, Label: ECG, Data: -0.48782007001895344
Patient ID: 88, Timestamp: 1712831520283, Label: ECG, Data: 0.6508749304050915
Patient ID: 19, Timestamp: 1712831520283, Label: ECG, Data: -0.3682629581843418
Patient ID: 56, Timestamp: 1712831520284, Label: ECG, Data: -0.2858303189290431
Patient ID: 100, Timestamp: 1712831520291, Label: ECG, Data: 0.12856613302917902
Patient ID: 91, Timestamp: 1712831520344, Label: ECG, Data: -0.1521043175695468
Patient ID: 4, Timestamp: 1712831520345, Label: ECG, Data: 0.29056595973407806
Patient ID: 11, Timestamp: 1712831520345, Label: ECG, Data: 0.15176239379494552
Patient ID: 71, Timestamp: 1712831520346, Label: ECG, Data: -0.16317837532439022
Patient ID: 93, Timestamp: 1712831520348, Label: ECG, Data: 0.43124186348462007
Patient ID: 99, Timestamp: 1712831520349, Label: ECG, Data: 0.2743284474321275
Patient ID: 58, Timestamp: 1712831520375, Label: ECG, Data: 0.3521621936087839
Patient ID: 50, Timestamp: 1712831520375, Label: ECG, Data: -0.39821700547061034
Patient ID: 16, Timestamp: 1712831520376, Label: ECG, Data: 0.5045275874648978
Patient ID: 57, Timestamp: 1712831520376, Label: ECG, Data: 0.21937368976692223
Patient ID: 59, Timestamp: 1712831520376, Label: ECG, Data: -0.5210238134299282
Patient ID: 17, Timestamp: 1712831520375, Label: ECG, Data: -0.028443354313452275
Patient ID: 7, Timestamp: 1712831520375, Label: ECG, Data: 0.13867997086870673
Patient ID: 68, Timestamp: 1712831520377, Label: ECG, Data: -0.21592250233476254
Patient ID: 67, Timestamp: 1712831520375, Label: ECG, Data: -0.13280416693361097
Patient ID: 30, Timestamp: 1712831520380, Label: ECG, Data: -0.41454379685837617
Patient ID: 1, Timestamp: 1712831520382, Label: ECG, Data: 0.034599986981891685
Patient ID: 85, Timestamp: 1712831520391, Label: ECG, Data: -0.0545665794107801
Patient ID: 37, Timestamp: 1712831520391, Label: ECG, Data: -0.44623517495442977
Patient ID: 31, Timestamp: 1712831520391, Label: ECG, Data: 0.3072781829445278
Patient ID: 3, Timestamp: 1712831520393, Label: ECG, Data: 0.46485111137637747
Patient ID: 46, Timestamp: 1712831520407, Label: ECG, Data: -0.5969834038274318
Patient ID: 6, Timestamp: 1712831520408, Label: ECG, Data: -0.2908209788218823
Patient ID: 55, Timestamp: 1712831520408, Label: ECG, Data: -0.49576239380506126
Patient ID: 21, Timestamp: 1712831520408, Label: ECG, Data: 0.5389868136602822
Patient ID: 20, Timestamp: 1712831520409, Label: ECG, Data: -0.3467643329954698
Patient ID: 98, Timestamp: 1712831520411, Label: ECG, Data: 0.2989079475166442
Patient ID: 10, Timestamp: 1712831520409, Label: ECG, Data: 0.3142997465496788
Patient ID: 87, Timestamp: 1712831520410, Label: ECG, Data: -0.30786010853292406
Patient ID: 24, Timestamp: 1712831520409, Label: ECG, Data: 0.22296554882492337
Patient ID: 2, Timestamp: 1712831520411, Label: ECG, Data: -0.3677693650663007
Patient ID: 35, Timestamp: 1712831520410, Label: ECG, Data: 0.06508108018435912
Patient ID: 89, Timestamp: 1712831520411, Label: ECG, Data: 0.5012708280403072
Patient ID: 12, Timestamp: 1712831520413, Label: ECG, Data: 0.740869952628603
Patient ID: 92, Timestamp: 1712831520410, Label: ECG, Data: 0.7368109721182969
Patient ID: 69, Timestamp: 1712831520413, Label: ECG, Data: -0.40457293635020897
Patient ID: 48, Timestamp: 1712831520414, Label: ECG, Data: -0.3224955617244724
Patient ID: 97, Timestamp: 1712831520414, Label: ECG, Data: 0.30540468780812247
Patient ID: 66, Timestamp: 1712831520415, Label: ECG, Data: -0.24690242275797622
Patient ID: 62, Timestamp: 1712831520416, Label: ECG, Data: 0.5399861617695053
Patient ID: 45, Timestamp: 1712831520416, Label: ECG, Data: -0.56801370710378
Patient ID: 27, Timestamp: 1712831520415, Label: ECG, Data: -0.2058574372496519
Patient ID: 29, Timestamp: 1712831520415, Label: ECG, Data: -0.2835079739999044
Patient ID: 8, Timestamp: 1712831520416, Label: ECG, Data: 0.07852718295242486
Patient ID: 14, Timestamp: 1712831521252, Label: ECG, Data: 0.516516594621078
Patient ID: 51, Timestamp: 1712831521252, Label: ECG, Data: -0.4850305964666272
Patient ID: 32, Timestamp: 1712831521252, Label: ECG, Data: -0.13710803963724327
Patient ID: 22, Timestamp: 1712831521252, Label: ECG, Data: -0.3207487534528919
Patient ID: 9, Timestamp: 1712831521252, Label: ECG, Data: -0.4236988939306424
Patient ID: 95, Timestamp: 1712831521257, Label: ECG, Data: -0.4102188207908453
Patient ID: 80, Timestamp: 1712831521256, Label: ECG, Data: 0.46259894952701364
Patient ID: 96, Timestamp: 1712831521255, Label: ECG, Data: 0.7902166832216987
Patient ID: 74, Timestamp: 1712831521256, Label: ECG, Data: -0.4865687861957376
Patient ID: 5, Timestamp: 1712831521259, Label: ECG, Data: 0.08219697848320834
Patient ID: 26, Timestamp: 1712831521262, Label: ECG, Data: -0.517260288656918
Patient ID: 79, Timestamp: 1712831521260, Label: ECG, Data: -0.21937266675052683
Patient ID: 54, Timestamp: 1712831521282, Label: ECG, Data: 0.2622272546809417
Patient ID: 64, Timestamp: 1712831521284, Label: ECG, Data: 0.1595328316206449
Patient ID: 28, Timestamp: 1712831521284, Label: ECG, Data: 0.3440253499669376
Patient ID: 19, Timestamp: 1712831521285, Label: ECG, Data: -0.2450790666223942
Patient ID: 47, Timestamp: 1712831521284, Label: ECG, Data: 0.5442236222297834
Patient ID: 88, Timestamp: 1712831521284, Label: ECG, Data: 0.2594989245788585
Patient ID: 38, Timestamp: 1712831521287, Label: ECG, Data: -0.49772639449674394
Patient ID: 56, Timestamp: 1712831521288, Label: ECG, Data: -0.5822476713090923
Patient ID: 100, Timestamp: 1712831521291, Label: ECG, Data: 0.057690687038524965
Patient ID: 70, Timestamp: 1712831521289, Label: ECG, Data: -0.5087592374332467
Patient ID: 63, Timestamp: 1712831521290, Label: ECG, Data: 0.07971918938597065
Patient ID: 23, Timestamp: 1712831521288, Label: ECG, Data: -0.5194993010170096
Patient ID: 49, Timestamp: 1712831521346, Label: ECG, Data: 0.5836820178014623
Patient ID: 91, Timestamp: 1712831521346, Label: ECG, Data: 0.28258970190112453
Patient ID: 4, Timestamp: 1712831521347, Label: ECG, Data: 0.3078381400849804
Patient ID: 86, Timestamp: 1712831521350, Label: ECG, Data: 0.0470515326529775
Patient ID: 11, Timestamp: 1712831521349, Label: ECG, Data: 0.677109376927357
Patient ID: 71, Timestamp: 1712831521348, Label: ECG, Data: 0.17078160235980516
Patient ID: 93, Timestamp: 1712831521350, Label: ECG, Data: 0.021681381110420943
Patient ID: 99, Timestamp: 1712831521352, Label: ECG, Data: 0.5484094142085634
Patient ID: 33, Timestamp: 1712831521354, Label: ECG, Data: 0.1567377902576722
Patient ID: 58, Timestamp: 1712831521360, Label: ECG, Data: -0.26686639509706606
Patient ID: 7, Timestamp: 1712831521361, Label: ECG, Data: -0.1132926794356714
Patient ID: 17, Timestamp: 1712831521364, Label: ECG, Data: 0.1783468456928386
Patient ID: 50, Timestamp: 1712831521365, Label: ECG, Data: -0.2401595579076556
Patient ID: 67, Timestamp: 1712831521376, Label: ECG, Data: -0.06263755904731409
Patient ID: 57, Timestamp: 1712831521376, Label: ECG, Data: -0.35223127144114863
Patient ID: 59, Timestamp: 1712831521377, Label: ECG, Data: -0.4126235793912858
Patient ID: 68, Timestamp: 1712831521377, Label: ECG, Data: -0.23122428457925717
Patient ID: 16, Timestamp: 1712831521376, Label: ECG, Data: -0.3966413936875296
Patient ID: 30, Timestamp: 1712831521380, Label: ECG, Data: 0.649434658304937
Patient ID: 1, Timestamp: 1712831521391, Label: ECG, Data: -0.30099581767920197
Patient ID: 39, Timestamp: 1712831521392, Label: ECG, Data: -0.07667242410542524
Patient ID: 85, Timestamp: 1712831521392, Label: ECG, Data: -0.45709589792649763
Patient ID: 31, Timestamp: 1712831521392, Label: ECG, Data: 0.2640265383745902
Patient ID: 37, Timestamp: 1712831521392, Label: ECG, Data: -0.5624242749797851
Patient ID: 3, Timestamp: 1712831521393, Label: ECG, Data: -0.3200225930912767
Patient ID: 53, Timestamp: 1712831521395, Label: ECG, Data: 0.2262871615352117
Patient ID: 43, Timestamp: 1712831521398, Label: ECG, Data: 0.3753356932182696
Patient ID: 46, Timestamp: 1712831521400, Label: ECG, Data: 0.41774409243271016
Patient ID: 21, Timestamp: 1712831521404, Label: ECG, Data: 0.3997505072853737
Patient ID: 6, Timestamp: 1712831521405, Label: ECG, Data: 0.251337358957125
Patient ID: 55, Timestamp: 1712831521407, Label: ECG, Data: -0.12045316292487981
Patient ID: 20, Timestamp: 1712831521407, Label: ECG, Data: 0.16774353658112628
Patient ID: 10, Timestamp: 1712831521407, Label: ECG, Data: 0.1235985220453477
Patient ID: 24, Timestamp: 1712831521408, Label: ECG, Data: 0.4919753186364538
Patient ID: 41, Timestamp: 1712831521407, Label: ECG, Data: 0.3388888886826813
Patient ID: 87, Timestamp: 1712831521408, Label: ECG, Data: 0.21539085212871692
Patient ID: 89, Timestamp: 1712831521410, Label: ECG, Data: -0.6186396175837823
Patient ID: 35, Timestamp: 1712831521408, Label: ECG, Data: 0.7330675876562371
Patient ID: 2, Timestamp: 1712831521410, Label: ECG, Data: -0.33063929725161223
Patient ID: 60, Timestamp: 1712831521411, Label: ECG, Data: 0.14022344113097457
Patient ID: 92, Timestamp: 1712831521409, Label: ECG, Data: 0.370114705859783
Patient ID: 12, Timestamp: 1712831521410, Label: ECG, Data: 0.7402882838120907
Patient ID: 15, Timestamp: 1712831521412, Label: ECG, Data: 0.44682476178690655
Patient ID: 42, Timestamp: 1712831521413, Label: ECG, Data: 0.16011560574920666
Patient ID: 29, Timestamp: 1712831521413, Label: ECG, Data: -0.1345743664222296
Patient ID: 69, Timestamp: 1712831521413, Label: ECG, Data: -0.43804354972845017
Patient ID: 45, Timestamp: 1712831521414, Label: ECG, Data: -0.23122395957612896
Patient ID: 83, Timestamp: 1712831521413, Label: ECG, Data: 0.1794689438308209
Patient ID: 66, Timestamp: 1712831521414, Label: ECG, Data: -0.21833560477127545
Patient ID: 48, Timestamp: 1712831521413, Label: ECG, Data: -0.5288243458017878
Patient ID: 61, Timestamp: 1712831521413, Label: ECG, Data: -0.21488487487211713
Patient ID: 62, Timestamp: 1712831521414, Label: ECG, Data: 0.5367857347448977
Patient ID: 8, Timestamp: 1712831521414, Label: ECG, Data: -0.0861365846920684
Patient ID: 98, Timestamp: 1712831521410, Label: ECG, Data: 0.425925703249856
Patient ID: 27, Timestamp: 1712831521414, Label: ECG, Data: -0.41762324140255824
Patient ID: 97, Timestamp: 1712831521413, Label: ECG, Data: 0.14437715554913003
Patient ID: 9, Timestamp: 1712831522244, Label: ECG, Data: -1.1447850976024215E-4
Patient ID: 34, Timestamp: 1712831522259, Label: ECG, Data: 0.12738246525701988
Patient ID: 32, Timestamp: 1712831522259, Label: ECG, Data: 0.5268934491518389
Patient ID: 95, Timestamp: 1712831522262, Label: ECG, Data: 0.2894026787229928
Patient ID: 51, Timestamp: 1712831522260, Label: ECG, Data: 0.48914558467100344
Patient ID: 14, Timestamp: 1712831522260, Label: ECG, Data: -0.20903947551511104
Patient ID: 90, Timestamp: 1712831522260, Label: ECG, Data: 0.14417550968438878
Patient ID: 80, Timestamp: 1712831522262, Label: ECG, Data: 0.2366604754527201
Patient ID: 96, Timestamp: 1712831522261, Label: ECG, Data: 0.7861515551144486
Patient ID: 94, Timestamp: 1712831522263, Label: ECG, Data: 0.13937440974766568
Patient ID: 79, Timestamp: 1712831522263, Label: ECG, Data: 0.23956976567921293
Patient ID: 5, Timestamp: 1712831522263, Label: ECG, Data: 0.12630621672465892
Patient ID: 26, Timestamp: 1712831522264, Label: ECG, Data: 0.5111740233672517
Patient ID: 54, Timestamp: 1712831522270, Label: ECG, Data: 0.16598942970436756
Patient ID: 25, Timestamp: 1712831522276, Label: ECG, Data: -0.34601483949126915
Patient ID: 28, Timestamp: 1712831522275, Label: ECG, Data: 0.1681770285999574
Patient ID: 22, Timestamp: 1712831522259, Label: ECG, Data: 0.29391773707525376
Patient ID: 64, Timestamp: 1712831522274, Label: ECG, Data: 0.14290009796387287
Patient ID: 44, Timestamp: 1712831522273, Label: ECG, Data: -0.5691398419624107
Patient ID: 88, Timestamp: 1712831522278, Label: ECG, Data: 0.6647685073146206
Patient ID: 47, Timestamp: 1712831522277, Label: ECG, Data: 0.26585006075807166
Patient ID: 74, Timestamp: 1712831522262, Label: ECG, Data: -0.5875218937572184
Patient ID: 19, Timestamp: 1712831522279, Label: ECG, Data: 0.22323278160369914
Patient ID: 38, Timestamp: 1712831522281, Label: ECG, Data: 0.4089543346575937
Patient ID: 56, Timestamp: 1712831522282, Label: ECG, Data: 0.24337425261038695
Patient ID: 23, Timestamp: 1712831522283, Label: ECG, Data: 0.3468045927099856
Patient ID: 70, Timestamp: 1712831522284, Label: ECG, Data: 0.30132409476464506
Patient ID: 81, Timestamp: 1712831522291, Label: ECG, Data: -0.22294312357177945
Patient ID: 63, Timestamp: 1712831522291, Label: ECG, Data: -0.5151417426534752
Patient ID: 100, Timestamp: 1712831522291, Label: ECG, Data: -0.17644773393922994
Patient ID: 13, Timestamp: 1712831522337, Label: ECG, Data: -0.5985780926256202
Patient ID: 72, Timestamp: 1712831522337, Label: ECG, Data: 0.22976981080912987
Patient ID: 78, Timestamp: 1712831522338, Label: ECG, Data: -0.14038094000486517
Patient ID: 49, Timestamp: 1712831522337, Label: ECG, Data: 0.6336457202228922
Patient ID: 91, Timestamp: 1712831522339, Label: ECG, Data: -0.03490203358283433
Patient ID: 65, Timestamp: 1712831522342, Label: ECG, Data: 0.27263781917277347
Patient ID: 71, Timestamp: 1712831522345, Label: ECG, Data: 0.28649035183237903
Patient ID: 4, Timestamp: 1712831522344, Label: ECG, Data: -0.02645936716062293
Patient ID: 86, Timestamp: 1712831522354, Label: ECG, Data: 0.520082290595802
Patient ID: 11, Timestamp: 1712831522346, Label: ECG, Data: 0.053719428766213106
Patient ID: 33, Timestamp: 1712831522356, Label: ECG, Data: 0.28748150795822125
Patient ID: 99, Timestamp: 1712831522356, Label: ECG, Data: -0.30505706539940664
Patient ID: 58, Timestamp: 1712831522360, Label: ECG, Data: 0.2789526318157777
Patient ID: 7, Timestamp: 1712831522361, Label: ECG, Data: 0.23342828249187544
Patient ID: 93, Timestamp: 1712831522348, Label: ECG, Data: -0.14405334049015744
Patient ID: 50, Timestamp: 1712831522371, Label: ECG, Data: 0.12445890094105114
Patient ID: 17, Timestamp: 1712831522367, Label: ECG, Data: 0.4891822004014639
Patient ID: 67, Timestamp: 1712831522371, Label: ECG, Data: -0.5953689846695106
Patient ID: 57, Timestamp: 1712831522372, Label: ECG, Data: 0.7294930730459681
Patient ID: 16, Timestamp: 1712831522373, Label: ECG, Data: 0.3797384711806742
Patient ID: 18, Timestamp: 1712831522375, Label: ECG, Data: -0.31885050109169666
Patient ID: 68, Timestamp: 1712831522377, Label: ECG, Data: 0.6895213104918873
Patient ID: 59, Timestamp: 1712831522376, Label: ECG, Data: 0.2881971444363588
Patient ID: 76, Timestamp: 1712831522378, Label: ECG, Data: 0.44047739910717865
Patient ID: 84, Timestamp: 1712831522379, Label: ECG, Data: 0.04275045985056734
Patient ID: 30, Timestamp: 1712831522381, Label: ECG, Data: -0.2618073638324858
Patient ID: 1, Timestamp: 1712831522382, Label: ECG, Data: -0.29140126875807754
Patient ID: 85, Timestamp: 1712831522383, Label: ECG, Data: 0.2500014519334469
Patient ID: 77, Timestamp: 1712831522387, Label: ECG, Data: -0.010369941968602608
Patient ID: 31, Timestamp: 1712831522390, Label: ECG, Data: 0.12336690829054775
Patient ID: 39, Timestamp: 1712831522392, Label: ECG, Data: -0.2889746783316116
Patient ID: 37, Timestamp: 1712831522393, Label: ECG, Data: 0.13673269533857257
Patient ID: 36, Timestamp: 1712831522395, Label: ECG, Data: -0.1729646443731372
Patient ID: 73, Timestamp: 1712831522398, Label: ECG, Data: 0.27927277556180996
Patient ID: 3, Timestamp: 1712831522399, Label: ECG, Data: 0.6545458676815403
Patient ID: 46, Timestamp: 1712831522399, Label: ECG, Data: -0.5634401038961758
Patient ID: 43, Timestamp: 1712831522399, Label: ECG, Data: -0.05865181651978657
Patient ID: 6, Timestamp: 1712831522399, Label: ECG, Data: 0.4788318055604379
Patient ID: 10, Timestamp: 1712831522401, Label: ECG, Data: 0.4759144479501909
Patient ID: 55, Timestamp: 1712831522399, Label: ECG, Data: -0.329100224447197
Patient ID: 20, Timestamp: 1712831522401, Label: ECG, Data: 0.5063584951718236
Patient ID: 21, Timestamp: 1712831522399, Label: ECG, Data: -0.4538579365095287
Patient ID: 40, Timestamp: 1712831522399, Label: ECG, Data: 0.6254800214247987
Patient ID: 82, Timestamp: 1712831522399, Label: ECG, Data: -0.3299542492805224
Patient ID: 53, Timestamp: 1712831522399, Label: ECG, Data: 0.12789372220018239
Patient ID: 2, Timestamp: 1712831522401, Label: ECG, Data: 0.1386138728986371
Patient ID: 41, Timestamp: 1712831522401, Label: ECG, Data: -0.22408888606400965
Patient ID: 87, Timestamp: 1712831522401, Label: ECG, Data: 0.5080710360247964
Patient ID: 35, Timestamp: 1712831522401, Label: ECG, Data: 0.277930793569964
Patient ID: 24, Timestamp: 1712831522401, Label: ECG, Data: 0.2751741430265052
Patient ID: 60, Timestamp: 1712831522401, Label: ECG, Data: -0.16929957450408925
Patient ID: 52, Timestamp: 1712831522401, Label: ECG, Data: -0.017869645801576114
Patient ID: 98, Timestamp: 1712831522401, Label: ECG, Data: -0.4949172160770574
Patient ID: 75, Timestamp: 1712831522401, Label: ECG, Data: -0.4268499865190709
Patient ID: 69, Timestamp: 1712831522402, Label: ECG, Data: 0.15665365278764248
Patient ID: 12, Timestamp: 1712831522401, Label: ECG, Data: -0.07345781279384968
Patient ID: 48, Timestamp: 1712831522402, Label: ECG, Data: -0.48638714087887863
Patient ID: 29, Timestamp: 1712831522402, Label: ECG, Data: -0.2311485257164076
Patient ID: 27, Timestamp: 1712831522402, Label: ECG, Data: -0.25696262805430514
Patient ID: 92, Timestamp: 1712831522401, Label: ECG, Data: 0.21569148455343537
Patient ID: 61, Timestamp: 1712831522402, Label: ECG, Data: 0.7545540405341945
Patient ID: 83, Timestamp: 1712831522402, Label: ECG, Data: -0.5277825049861663
Patient ID: 42, Timestamp: 1712831522402, Label: ECG, Data: -0.3774640645867371
Patient ID: 66, Timestamp: 1712831522402, Label: ECG, Data: -0.5687931144098793
Patient ID: 97, Timestamp: 1712831522402, Label: ECG, Data: -0.5325116214708377
Patient ID: 45, Timestamp: 1712831522416, Label: ECG, Data: -0.12204440895775445
Patient ID: 15, Timestamp: 1712831522402, Label: ECG, Data: -0.5645523832985676
Patient ID: 8, Timestamp: 1712831522414, Label: ECG, Data: 0.6549278318513676
Patient ID: 89, Timestamp: 1712831522401, Label: ECG, Data: -0.32244038387514123
Patient ID: 62, Timestamp: 1712831522416, Label: ECG, Data: 0.11333229315496474
Patient ID: 34, Timestamp: 1712831523253, Label: ECG, Data: 0.038773803995308616
Patient ID: 32, Timestamp: 1712831523253, Label: ECG, Data: -0.3044915916123103
Patient ID: 90, Timestamp: 1712831523254, Label: ECG, Data: -0.3917927409220615
Patient ID: 22, Timestamp: 1712831523253, Label: ECG, Data: -0.3152905828643743
Patient ID: 51, Timestamp: 1712831523253, Label: ECG, Data: 0.4807512325793418
Patient ID: 9, Timestamp: 1712831523253, Label: ECG, Data: -0.5117408764431134
Patient ID: 14, Timestamp: 1712831523253, Label: ECG, Data: 0.6906903846151565
Patient ID: 74, Timestamp: 1712831523257, Label: ECG, Data: -0.3563747612289886
Patient ID: 80, Timestamp: 1712831523257, Label: ECG, Data: 0.23327822295862874
Patient ID: 5, Timestamp: 1712831523260, Label: ECG, Data: -0.26693689737300624
Patient ID: 96, Timestamp: 1712831523257, Label: ECG, Data: 0.20561660704435908
Patient ID: 79, Timestamp: 1712831523261, Label: ECG, Data: -0.3293032290661611
Patient ID: 95, Timestamp: 1712831523258, Label: ECG, Data: -0.09339863157009842
Patient ID: 94, Timestamp: 1712831523262, Label: ECG, Data: 0.5791625935226598
Patient ID: 26, Timestamp: 1712831523262, Label: ECG, Data: -0.08682204312496589
Patient ID: 54, Timestamp: 1712831523283, Label: ECG, Data: 0.2778880021801931
Patient ID: 44, Timestamp: 1712831523284, Label: ECG, Data: 0.7295872894513676
Patient ID: 56, Timestamp: 1712831523286, Label: ECG, Data: -0.4814546760121316
Patient ID: 64, Timestamp: 1712831523284, Label: ECG, Data: -0.5269321810922168
Patient ID: 88, Timestamp: 1712831523284, Label: ECG, Data: -0.12922683380031152
Patient ID: 47, Timestamp: 1712831523284, Label: ECG, Data: 0.2342984536671344
Patient ID: 25, Timestamp: 1712831523284, Label: ECG, Data: -0.544688601576094
Patient ID: 38, Timestamp: 1712831523284, Label: ECG, Data: -0.17468752483966468
Patient ID: 19, Timestamp: 1712831523284, Label: ECG, Data: 0.38029440801088865
Patient ID: 28, Timestamp: 1712831523284, Label: ECG, Data: 0.5436922989057397
